,Unnamed: 0,single session and sensor index,segment,STARTTIME,ENDTIME,seg duration,session,sensor,inside puff/puff duration,inside puff/segment duration,prototypical?,puff index,puff side,car percentage,talk percentage,unknown percentage,drinking percentage,reading percentage,eating percentage,smoking percentage,computer percentage,phone percentage,walking percentage,superposition percentage,name,target,prediction num,prediction name,prediction prob,smoking_pred_prob
0,,,0,2011-10-27 11:23:22,2011-10-27 11:24:11.475000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031834460803820137,0.0,no-puff,0,0,no-puff,0.12714285714285717,3.059023205018258e-07
1,,,10,2011-10-27 11:24:07,2011-10-27 11:24:42.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.12693991245523278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.14142857142857143,3.059023205018258e-07
2,,,17,2011-10-27 11:24:38.500000,2011-10-27 11:25:14.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80103461997612413,0.0,0.0,no-puff,0,0,no-puff,0.1454761904761905,3.059023205018258e-07
3,,,24,2011-10-27 11:25:10,2011-10-27 11:25:45.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.47632311977715885,0.0,no-puff,0,0,no-puff,0.1385714285714286,3.059023205018258e-07
4,,,31,2011-10-27 11:25:41.500000,2011-10-27 11:26:17.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.19816951850378037,0.0,0.0,0.0,0.0,0.0,0.0,0.80183048149621972,0.34938320732192601,0.0,no-puff,0,0,no-puff,0.1235714285714286,3.059023205018258e-07
5,,,38,2011-10-27 11:26:13,2011-10-27 11:26:48.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.10714285714285716,3.059023205018258e-07
6,,,45,2011-10-27 11:26:44.500000,2011-10-27 11:27:20.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.10523809523809526,3.059023205018258e-07
7,,,52,2011-10-27 11:27:16,2011-10-27 11:27:51.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41265419816951854,0.0,no-puff,0,0,no-puff,0.09928571428571431,3.059023205018258e-07
8,,,59,2011-10-27 11:27:47.500000,2011-10-27 11:28:23.475000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.54795065658575415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19816951850378037,0.0,no-puff,0,0,no-puff,0.125,3.059023205018258e-07
9,,,66,2011-10-27 11:28:19,2011-10-27 11:28:54.975000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55590927178670912,0.0,no-puff,0,0,no-puff,0.13904761904761903,3.059023205018258e-07
10,,,73,2011-10-27 11:28:50.500000,2011-10-27 11:29:26.475000,35.899999999999999,1,BFW,,0.0,1.0,0.0,left-puff,0.0,0.0,0.0,0.57898925586947869,0.0,0.0,0.70592916832471153,0.0,0.0,0.0079586152009550343,0.57898925586947869,puff,1,0,no-puff,0.14666666666666664,3.059023205018258e-07
11,,,80,2011-10-27 11:29:22,2011-10-27 11:30:02.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,2.0,left-puff,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.12666666666666668,3.059023205018258e-07
12,,,88,2011-10-27 11:29:58,2011-10-27 11:30:33.975000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,4.0,right-puff,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.12309523809523813,3.059023205018258e-07
13,,,95,2011-10-27 11:30:29.500000,2011-10-27 11:31:09.975000,35.899999999999999,1,BFW,,0.07142857142857142,0.0,5.0,right-puff,0.0,0.0,0.0,0.26223637087146839,0.0,0.0,1.0,0.0,0.73776362912853166,0.0,1.0,puff,1,0,no-puff,0.11976190476190479,3.059023205018258e-07
14,,,103,2011-10-27 11:31:05.500000,2011-10-27 11:31:41.475000,35.899999999999999,1,BFW,,0.0,1.0,6.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.11571428571428573,3.059023205018258e-07
15,,,110,2011-10-27 11:31:37,2011-10-27 11:32:12.975000,35.899999999999999,1,BFW,,0.0,1.0,7.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,puff,1,0,no-puff,0.09642857142857143,3.059023205018258e-07
16,,,117,2011-10-27 11:32:08.500000,2011-10-27 11:32:44.475000,35.899999999999999,1,BFW,,0.07142857142857142,0.0,8.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.12071428571428572,3.059023205018258e-07
17,,,124,2011-10-27 11:32:40,2011-10-27 11:33:20.475000,35.899999999999999,1,BFW,,0.0,1.0,9.0,right-puff,0.0,0.0,0.0,0.11102268205332273,0.0,0.0,1.0,0.0,0.88897731794667723,0.0,1.0,no-puff,0,0,no-puff,0.12023809523809526,3.059023205018258e-07
18,,,132,2011-10-27 11:33:16,2011-10-27 11:33:51.975000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,10.0,right-puff,0.0,0.0,0.0,0.015917230401910069,0.0,0.0,1.0,0.0,0.98408276959808993,0.0,1.0,puff,1,0,no-puff,0.14690476190476195,3.059023205018258e-07
19,,,139,2011-10-27 11:33:47.500000,2011-10-27 11:34:23.475000,35.899999999999999,1,BFW,,0.0,1.0,11.0,right-puff,0.0,0.0,0.0,0.063668921607640275,0.0,0.0,1.0,0.0,0.93633107839235963,0.0,1.0,no-puff,0,0,no-puff,0.12095238095238099,3.059023205018258e-07
20,,,146,2011-10-27 11:34:19,2011-10-27 11:34:54.975000,35.899999999999999,1,BFW,,0.0,1.0,12.0,right-puff,0.0,0.0,0.0,0.031834460803820137,0.0,0.0,1.0,0.0,0.88141663350577004,0.0,0.91325109430959017,puff,1,0,no-puff,0.1273809523809524,3.059023205018258e-07
21,,,153,2011-10-27 11:34:50.500000,2011-10-27 11:35:26.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.1135714285714286,3.059023205018258e-07
22,,,160,2011-10-27 11:35:22,2011-10-27 11:35:57.975000,35.899999999999999,1,BFW,,0.0,1.0,13.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.11476190476190479,3.059023205018258e-07
23,,,167,2011-10-27 11:35:53.500000,2011-10-27 11:36:38.475000,35.899999999999999,1,BFW,,0.0,1.0,15.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.11309523809523814,3.059023205018258e-07
24,,,176,2011-10-27 11:36:34,2011-10-27 11:37:27.975000,35.899999999999999,1,BFW,,0.0,1.0,16.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.12142857142857148,3.059023205018258e-07
25,,,187,2011-10-27 11:37:23.500000,2011-10-27 11:37:59.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,18.0,left-puff,0.0,0.0,0.0,0.15877437325905294,0.0,0.0,1.0,0.0,0.0,0.0,0.15877437325905294,no-puff,0,0,no-puff,0.13500000000000004,3.059023205018258e-07
26,,,194,2011-10-27 11:37:55,2011-10-27 11:38:35.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,18.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.13619047619047628,3.059023205018258e-07
27,,,202,2011-10-27 11:38:31,2011-10-27 11:39:06.975000,35.899999999999999,1,BFW,,0.21428571428571427,1.0,19.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.15619047619047624,3.059023205018258e-07
28,,,209,2011-10-27 11:39:02.500000,2011-10-27 11:39:38.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,21.0,left-puff,0.0,0.0,0.0,0.2224432948666932,0.0,0.0,1.0,0.0,0.0,0.0,0.2224432948666932,puff,1,0,no-puff,0.15000000000000005,3.059023205018258e-07
29,,,216,2011-10-27 11:39:34,2011-10-27 11:40:14.475000,35.899999999999999,1,BFW,,0.0,1.0,22.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,0.45284520493434138,0.0,0.0,0.38838042180660565,0.0,no-puff,0,0,no-puff,0.1521428571428572,3.059023205018258e-07
30,,,224,2011-10-27 11:40:10,2011-10-27 11:40:45.975000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.56346995622761631,0.0,no-puff,0,0,no-puff,0.12309523809523815,3.059023205018258e-07
31,,,231,2011-10-27 11:40:41.500000,2011-10-27 11:41:17.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.86470354158376439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.1273809523809524,3.059023205018258e-07
32,,,238,2011-10-27 11:41:13,2011-10-27 11:41:48.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998010346199761,0.0,no-puff,0,0,no-puff,0.11523809523809529,3.059023205018258e-07
33,,,245,2011-10-27 11:41:44.500000,2011-10-27 11:42:20.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.57978511738957417,0.0,0.0,0.16633505769996021,0.0,0.0,0.0,0.51611619578193391,0.0,no-puff,0,0,no-puff,0.1121428571428572,3.059023205018258e-07
34,,,252,2011-10-27 11:42:16,2011-10-27 11:42:51.975000,35.899999999999999,1,BFW,,0.14285714285714285,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.13380952380952385,3.059023205018258e-07
35,,,259,2011-10-27 11:42:47.500000,2011-10-27 11:43:23.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.14071428571428576,3.059023205018258e-07
36,,,266,2011-10-27 11:43:19,2011-10-27 11:43:54.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.14714285714285721,3.059023205018258e-07
37,,,273,2011-10-27 11:43:50.500000,2011-10-27 11:44:26.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11309523809523818,3.059023205018258e-07
38,,,280,2011-10-27 11:44:22,2011-10-27 11:44:57.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11095238095238102,3.059023205018258e-07
39,,,287,2011-10-27 11:44:53.500000,2011-10-27 11:45:29.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.10785714285714293,3.059023205018258e-07
40,,,294,2011-10-27 11:45:25,2011-10-27 11:46:00.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.10690476190476199,3.059023205018258e-07
41,,,301,2011-10-27 11:45:56.500000,2011-10-27 11:46:32.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.1114285714285715,3.059023205018258e-07
42,,,308,2011-10-27 11:46:28,2011-10-27 11:47:03.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.10500000000000008,3.059023205018258e-07
43,,,315,2011-10-27 11:46:59.500000,2011-10-27 11:47:35.475000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11404761904761912,3.059023205018258e-07
44,,,322,2011-10-27 11:47:31,2011-10-27 11:48:06.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11214285714285722,3.059023205018258e-07
45,,,329,2011-10-27 11:48:02.500000,2011-10-27 11:48:38.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11214285714285722,3.059023205018258e-07
46,,,336,2011-10-27 11:48:34,2011-10-27 11:49:09.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11785714285714292,3.059023205018258e-07
47,,,343,2011-10-27 11:49:05.500000,2011-10-27 11:49:41.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11285714285714292,3.059023205018258e-07
48,,,350,2011-10-27 11:49:37,2011-10-27 11:50:12.975000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.13285714285714292,3.059023205018258e-07
49,,,357,2011-10-27 11:50:08.500000,2011-10-27 11:50:44.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.11976190476190485,3.059023205018258e-07
50,,,364,2011-10-27 11:50:40,2011-10-27 11:51:15.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.12642857142857153,3.059023205018258e-07
51,,,371,2011-10-27 11:51:11.500000,2011-10-27 11:51:47.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.10952380952380962,3.059023205018258e-07
52,,,378,2011-10-27 11:51:43,2011-10-27 11:52:18.975000,35.899999999999999,1,BFW,,0.0,1.0,24.0,left-puff,0.0,0.0,0.0,0.0,0.0,1.0,0.43613211301233584,0.0,0.0,0.0,0.43613211301233584,no-puff,0,0,no-puff,0.10547619047619056,3.059023205018258e-07
53,,,385,2011-10-27 11:52:14.500000,2011-10-27 11:52:50.475000,35.899999999999999,1,BFW,,0.0,1.0,24.0,left-puff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.10690476190476199,3.059023205018258e-07
54,,,392,2011-10-27 11:52:46,2011-10-27 11:53:21.975000,35.899999999999999,1,BFW,,0.0,1.0,26.0,left-puff,0.0,0.0,0.0,0.095503382411460405,0.0,0.9044966175885395,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.11357142857142866,3.059023205018258e-07
55,,,399,2011-10-27 11:53:17.500000,2011-10-27 11:53:53.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.11738095238095246,3.059023205018258e-07
56,,,406,2011-10-27 11:53:49,2011-10-27 11:54:24.975000,35.899999999999999,1,BFW,,0.0,1.0,28.0,left-puff,0.0,0.0,0.0,0.095105451651412667,0.0,0.90489454834858729,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.10880952380952387,3.059023205018258e-07
57,,,413,2011-10-27 11:54:20.500000,2011-10-27 11:54:56.475000,35.899999999999999,1,BFW,,0.0,1.0,29.0,left-puff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.1071428571428572,3.059023205018258e-07
58,,,420,2011-10-27 11:54:52,2011-10-27 11:55:27.975000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,30.0,left-puff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,puff,1,0,no-puff,0.12809523809523815,3.059023205018258e-07
59,,,427,2011-10-27 11:55:23.500000,2011-10-27 11:56:03.975000,35.899999999999999,1,BFW,,0.0,1.0,31.0,left-puff,0.0,0.0,0.56307202546756863,0.0,0.0,0.43692797453243137,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.12380952380952387,3.059023205018258e-07
60,,,435,2011-10-27 11:55:59.500000,2011-10-27 11:56:35.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.11119047619047624,3.059023205018258e-07
61,,,442,2011-10-27 11:56:31,2011-10-27 11:57:06.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.96856346995622755,0.0,0.0,0.031436530043772386,1.0,0.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.09880952380952386,3.059023205018258e-07
62,,,449,2011-10-27 11:57:02.500000,2011-10-27 11:57:38.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.03979307600477517,0.0,0.0,0.82570632709908476,1.0,0.0,0.0,0.0,0.86549940310385998,no-puff,0,0,no-puff,0.10166666666666672,3.059023205018258e-07
63,,,456,2011-10-27 11:57:34,2011-10-27 11:58:09.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.30919220055710311,1.0,0.0,0.0,0.0,0.30919220055710311,no-puff,0,0,no-puff,0.1102380952380953,3.059023205018258e-07
64,,,463,2011-10-27 11:58:05.500000,2011-10-27 11:58:41.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,32.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.16713091922005571,1.0,0.0,0.0,0.0,0.16713091922005571,puff,1,0,no-puff,0.10404761904761911,3.059023205018258e-07
65,,,470,2011-10-27 11:58:37,2011-10-27 11:59:12.975000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,33.0,left-puff,0.0,0.0,0.0,0.095105451651412667,0.0,0.0,1.0,0.0,0.0,0.0,0.095105451651412667,puff,1,0,no-puff,0.10571428571428577,3.059023205018258e-07
66,,,477,2011-10-27 11:59:08.500000,2011-10-27 11:59:44.475000,35.899999999999999,1,BFW,,0.0,1.0,34.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.11452380952380958,3.059023205018258e-07
67,,,484,2011-10-27 11:59:40,2011-10-27 12:00:15.975000,35.899999999999999,1,BFW,,0.0,1.0,36.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43613211301233584,0.0,0.43613211301233584,no-puff,0,0,no-puff,0.12023809523809531,3.059023205018258e-07
68,,,491,2011-10-27 12:00:11.500000,2011-10-27 12:00:47.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,37.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,puff,1,0,no-puff,0.14000000000000007,3.059023205018258e-07
69,,,498,2011-10-27 12:00:43,2011-10-27 12:01:18.975000,35.899999999999999,1,BFW,,0.0,1.0,38.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.12833333333333338,3.059023205018258e-07
70,,,505,2011-10-27 12:01:14.500000,2011-10-27 12:01:50.475000,35.899999999999999,1,BFW,,0.0,1.0,38.0,right-puff,0.0,0.0,0.0,0.031834460803820137,0.0,0.0,1.0,0.0,0.96816553919617987,0.0,1.0,no-puff,0,0,no-puff,0.11690476190476196,3.059023205018258e-07
71,,,512,2011-10-27 12:01:46,2011-10-27 12:02:21.975000,35.899999999999999,1,BFW,,0.0,0.0,39.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,puff,1,0,no-puff,0.09666666666666672,3.059023205018258e-07
72,,,519,2011-10-27 12:02:17.500000,2011-10-27 12:02:53.475000,35.899999999999999,1,BFW,,0.0,1.0,41.0,right-puff,0.0,0.0,0.0,0.095503382411460405,0.0,0.0,1.0,0.031834460803820137,0.87266215678471948,0.0,1.0,no-puff,0,0,no-puff,0.11142857142857147,3.059023205018258e-07
73,,,527,2011-10-27 12:02:53.500000,2011-10-27 12:03:38.475000,35.899999999999999,1,BFW,,0.0,1.0,42.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.11166666666666673,3.059023205018258e-07
74,,,536,2011-10-27 12:03:34,2011-10-27 12:04:27.975000,35.899999999999999,1,BFW,,0.0,1.0,43.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,puff,1,0,no-puff,0.11000000000000006,3.059023205018258e-07
75,,,547,2011-10-27 12:04:23.500000,2011-10-27 12:05:35.475000,35.899999999999999,1,BFW,,0.0,1.0,45.0,right-puff,0.0,0.0,0.0,0.023477914842817353,0.0,0.0,1.0,0.0,0.97652208515718264,0.0,1.0,no-puff,0,0,no-puff,0.11928571428571437,3.059023205018258e-07
76,,,562,2011-10-27 12:05:31,2011-10-27 12:06:38.475000,35.899999999999999,1,BFW,,0.0,1.0,46.0,right-puff,0.0,0.0,0.0,0.071627536808595307,0.0,0.0,1.0,0.0,0.92837246319140476,0.0,1.0,no-puff,0,0,no-puff,0.1290476190476191,3.059023205018258e-07
77,,,576,2011-10-27 12:06:34,2011-10-27 12:07:09.975000,35.899999999999999,1,BFW,,0.0,1.0,46.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.13500000000000006,3.059023205018258e-07
78,,,583,2011-10-27 12:07:05.500000,2011-10-27 12:07:45.975000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,47.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,puff,1,0,no-puff,0.12452380952380955,3.059023205018258e-07
79,,,591,2011-10-27 12:07:41.500000,2011-10-27 12:08:26.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,50.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.12261904761904767,3.059023205018258e-07
80,,,600,2011-10-27 12:08:22,2011-10-27 12:08:57.975000,35.899999999999999,1,BFW,,0.14285714285714285,1.0,50.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,no-puff,0,0,no-puff,0.13952380952380958,3.059023205018258e-07
81,,,607,2011-10-27 12:08:53.500000,2011-10-27 12:09:33.975000,35.899999999999999,1,BFW,,0.07142857142857142,0.0,51.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,0.42101074413052136,0.0,1.0,0.0,0.42101074413052136,no-puff,0,0,no-puff,0.13047619047619052,3.059023205018258e-07
82,,,615,2011-10-27 12:09:29.500000,2011-10-27 12:10:14.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,no-puff,0,0,no-puff,0.13642857142857145,3.059023205018258e-07
83,,,624,2011-10-27 12:10:10,2011-10-27 12:10:45.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.37246319140469553,0.0,0.24631914046955833,0.0,0.0,no-puff,0,0,no-puff,0.12690476190476196,3.059023205018258e-07
84,,,631,2011-10-27 12:10:41.500000,2011-10-27 12:11:17.475000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,52.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.1478571428571429,3.059023205018258e-07
85,,,638,2011-10-27 12:11:13,2011-10-27 12:11:48.975000,35.899999999999999,1,BFW,,0.07142857142857142,1.0,52.0,left-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,puff,1,0,no-puff,0.14357142857142866,3.059023205018258e-07
86,,,645,2011-10-27 12:11:44.500000,2011-10-27 12:12:24.975000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.1452380952380953,3.059023205018258e-07
87,,,653,2011-10-27 12:12:20.500000,2011-10-27 12:12:56.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.12928571428571434,3.059023205018258e-07
88,,,660,2011-10-27 12:12:52,2011-10-27 12:13:32.475000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no-puff,0,0,no-puff,0.1252380952380953,3.059023205018258e-07
89,,,668,2011-10-27 12:13:28,2011-10-27 12:14:03.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.086748905690409855,0.0,0.0,0.086748905690409855,no-puff,0,0,no-puff,0.11857142857142862,3.059023205018258e-07
90,,,675,2011-10-27 12:13:59.500000,2011-10-27 12:14:57.975000,35.899999999999999,1,BFW,,0.0,0.0,54.0,right-puff,0.0,0.0,0.0,0.031834460803820137,0.0,0.0,1.0,0.96816553919617987,0.0,0.0,1.0,no-puff,0,0,no-puff,0.11833333333333339,3.059023205018258e-07
91,,,687,2011-10-27 12:14:53.500000,2011-10-27 12:15:42.975000,35.899999999999999,1,BFW,,0.0,1.0,55.0,right-puff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,puff,1,0,no-puff,0.12190476190476196,3.059023205018258e-07
92,,,697,2011-10-27 12:15:38.500000,2011-10-27 12:16:14.475000,35.899999999999999,1,BFW,,0.07142857142857142,,,,0.0,0.0,0.0,0.063668921607640275,0.0,0.0,1.0,0.93633107839235963,0.0,0.0,1.0,no-puff,0,0,no-puff,0.1402380952380953,3.059023205018258e-07
93,,,704,2011-10-27 12:16:10,2011-10-27 12:16:54.975000,35.899999999999999,1,BFW,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,no-puff,0,0,no-puff,0.13666666666666671,3.059023205018258e-07
